profile_id,answer_id,gender,age,employment,income,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
107,3,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,3,2,0,2,1,"0,1,3",1,3,2,2,4,3,4,3,"1,6",1
107,4,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,1,2,0,2,1,"0,1,3",1,3,2,3,3,2,2,2,"1,6",1
108,0,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,1",1,3,2,3,4,4,3,3,"1,6",1
108,1,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,3,4",1,3,2,2,4,3,3,2,"1,6",0
108,2,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,3",1,3,2,3,4,2,3,2,"1,6",1
108,3,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,1,3",1,3,2,2,3,3,3,2,"1,6,8",0
108,4,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,1,2,0,2,1,"0,1,3",1,3,2,2,4,4,2,3,"1,6",1
109,0,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,3",1,3,2,3,4,4,3,3,"1,6",0
109,1,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,3",1,3,2,2,3,3,3,2,"1,6",1
109,2,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,1,3",1,3,2,3,4,2,3,2,"1,6",1
109,3,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,3,4",1,3,2,2,3,4,2,3,"1,6",1
109,4,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,1,2,0,2,1,"0,1,3",1,3,2,2,3,3,4,2,"1,6",0
110,0,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,3",1,3,2,3,4,4,3,3,"1,6",0
110,1,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,3",1,3,2,2,3,3,3,2,"1,6",0
110,2,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,1,3",1,3,2,2,4,3,3,2,"1,6",1
110,3,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,1,3",1,3,2,3,3,2,3,2,"1,6",1
110,4,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,1,3",1,3,2,2,4,4,2,3,"1,6",0
111,0,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,3,2,0,2,1,"0,3",1,3,2,3,4,4,3,3,"1,6",1
111,1,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,2,3,2,"1,6",0
111,2,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,1,"0,1,3",1,3,2,3,4,3,3,2,"1,6",1
111,3,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,1,"0,1,3",1,3,2,2,3,4,2,3,"1,6",1
111,4,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,3,2,0,2,1,"0,3",1,3,2,3,3,3,2,2,"1,6",1
112,0,Male,From 20 to 29,Student,"More than RM150,000",0,1,0,4,2,0,1,1,0,"0,1,3",2,3,2,2,4,4,3,3,"1,6",0
112,1,Male,From 20 to 29,Student,"More than RM150,000",0,1,0,4,2,2,1,1,1,"0,1,3",2,3,2,3,4,3,4,2,"1,6",0
112,2,Male,From 20 to 29,Student,"More than RM150,000",0,1,0,4,2,0,1,1,1,"0,1,3",2,3,2,1,3,4,2,4,"1,6",1
112,3,Male,From 20 to 29,Student,"More than RM150,000",0,1,0,4,2,2,1,1,1,"0,1,3",2,3,2,2,4,2,3,3,"1,6",0
112,4,Male,From 20 to 29,Student,"More than RM150,000",0,1,0,4,2,1,1,1,1,"0,1,3",2,3,2,3,4,4,3,4,"1,6",0
113,0,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,3,2,0,2,1,"0,1",1,3,2,3,4,4,3,3,"1,6",0
113,1,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,2,2,0,2,1,"0,1,3",1,3,2,2,4,3,3,2,"1,6",1
113,2,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,2,2,0,2,1,"0,1,3",1,3,2,3,3,2,3,3,"1,6",0
113,3,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,3,2,0,2,1,"0,1,3",1,3,2,2,4,3,3,2,"1,6",1
113,4,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,1,2,0,2,1,"0,1,3",1,3,2,3,4,2,4,3,"1,6",1
114,0,Male,40 and above,Self-employed,"RM25,000 - RM50,000",0,3,1,1,3,2,0,2,1,"0,3",1,3,2,2,3,3,3,2,"1,6",0
114,1,Male,40 and above,Self-employed,"RM25,000 - RM50,000",0,3,1,1,2,2,1,2,1,"0,3",1,3,2,1,4,2,3,3,"1,6",0
114,2,Male,40 and above,Self-employed,"RM25,000 - RM50,000",0,3,1,1,2,2,0,2,1,"0,3",2,3,2,3,4,3,2,1,"1,6",1
114,3,Male,40 and above,Self-employed,"RM25,000 - RM50,000",0,3,1,1,2,2,1,2,1,"0,3",2,3,2,2,3,4,2,2,"1,6",1
114,4,Male,40 and above,Self-employed,"RM25,000 - RM50,000",0,3,1,1,2,2,1,2,1,"0,3",2,3,2,3,3,2,4,2,"1,6",1
115,0,Male,Below 20,Student,"Less than RM25,000",0,0,0,0,3,2,0,2,1,"0,3",1,3,2,3,4,4,3,3,"1,6",0
115,1,Male,Below 20,Student,"Less than RM25,000",0,0,0,0,2,2,0,2,1,"0,3",1,3,2,2,3,3,3,2,"1,6",0
115,2,Male,Below 20,Student,"Less than RM25,000",0,0,0,0,1,2,0,2,1,"0,3",1,3,2,2,3,2,3,2,"1,6",1
115,3,Male,Below 20,Student,"Less than RM25,000",0,0,0,0,3,2,0,2,1,"0,3",1,3,2,3,4,3,2,3,"1,6",0
115,4,Male,Below 20,Student,"Less than RM25,000",0,0,0,0,2,2,0,2,1,"0,1,3",1,3,2,3,3,4,3,2,"1,6",1
116,0,Male,From 30 to 39,Student,"Less than RM25,000",0,2,0,0,3,2,0,2,1,"0,1",1,3,2,3,4,4,3,3,"1,6",1
116,1,Male,From 30 to 39,Student,"Less than RM25,000",0,2,0,0,2,2,0,2,1,"0,3",1,3,2,2,4,3,3,2,"1,6",1
116,2,Male,From 30 to 39,Student,"Less than RM25,000",0,2,0,0,2,2,0,2,1,"0,3",1,3,2,3,3,2,3,2,"1,6",0
116,3,Male,From 30 to 39,Student,"Less than RM25,000",0,2,0,0,3,2,0,2,1,"0,3",1,3,2,2,4,3,2,3,"1,6",1
116,4,Male,From 30 to 39,Student,"Less than RM25,000",0,2,0,0,2,2,0,2,1,"0,1,3",1,3,2,2,3,2,3,2,"1,6,8",1
117,0,Male,40 and above,Self-employed,"RM25,000 - RM50,000",0,3,1,1,3,2,0,2,1,"0,3",1,3,2,2,3,3,3,2,"1,6",0
117,1,Male,40 and above,Self-employed,"RM25,000 - RM50,000",0,3,1,1,2,2,1,2,1,"0,3",1,3,2,1,4,2,3,3,"1,6",0
117,2,Male,40 and above,Self-employed,"RM25,000 - RM50,000",0,3,1,1,2,2,0,2,1,"0,3",2,3,2,3,3,2,4,2,"1,6",1
117,3,Male,40 and above,Self-employed,"RM25,000 - RM50,000",0,3,1,1,2,2,1,2,1,"0,3",2,3,2,2,3,3,2,3,"1,6",1
117,4,Male,40 and above,Self-employed,"RM25,000 - RM50,000",0,3,1,1,2,2,0,2,1,"0,3",2,3,2,2,3,2,3,2,"1,6",1
118,0,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,3,2,0,2,1,"0,3",1,3,2,3,4,3,3,2,"1,6",0
118,1,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,2,3,1,"1,6",0
118,2,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,3,2,0,2,1,"0,1,3",1,3,2,2,3,2,3,2,"1,6",1
118,3,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,2,2,0,2,1,"0,3,4",1,3,2,2,4,3,3,3,"1,6",0
118,4,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,1,2,0,2,1,"0,3",1,3,2,2,3,3,4,2,"1,6",1
119,0,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,3",1,3,2,3,4,4,3,3,"1,6",0
119,1,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,1,3",1,3,2,2,4,3,3,2,"1,6",0
119,2,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,1,3",1,3,2,3,3,2,3,2,"1,6",1
119,3,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,1,3",1,3,2,2,4,3,3,3,"1,6",0
119,4,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,1,2,0,2,1,"0,1,3",1,3,2,2,3,3,2,3,"1,6",1
120,0,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,3,2,0,2,1,"0,3",1,3,2,3,4,3,3,3,"1,6",1
120,1,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,0,"0,3",1,3,2,2,3,2,3,2,"1,6",0
120,2,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,3,2,2,"1,6",1
120,3,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,1,"0,3,4",1,3,2,3,4,2,3,2,"1,6",1
120,4,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,3,2,0,2,0,"0,3,4",1,3,2,2,3,3,4,2,"1,6",1
121,0,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,0,1,1,"0,3",1,3,2,2,4,4,3,3,"1,6",0
121,1,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,1,1,1,"0,3",2,3,2,3,4,3,3,2,"1,6",1
121,2,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,0,1,1,"0,3",1,3,2,2,3,2,4,3,"1,6",0
121,3,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,1,1,1,"0,1,3",2,3,2,3,4,3,3,4,"1,6",1
121,4,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,1,1,1,"0,3,4",1,3,2,3,4,3,2,3,"1,6",0
